114,今天的甜點選什麼好呢？,就吃覆盆子蛋糕吧！,0
115,今天是吃抹茶蛋糕好呢？,還是選杏仁豆腐呢？,0
116,我喜歡棉花糖！讓我先運動運動，,這樣我就又可以大快朵頤了！,0
117,真是遺憾……我討厭覆盆子。,NULL,0
118,我對你吃的東西可沒一點興趣！,NULL,0
119,太壞了！我不會給你甜點的！,NULL,0
120,我超級喜歡玩遊戲~！,有沒有人也喜歡玩怒頭領蜂呀~？,0
121,你覺得你能在遊戲中戰勝我嗎？,NULL,0
122,這就是曾經封禁我的遊戲社區。,現在，復仇的時候到了。,0
123,嘿大家好！這裡是莉莉花！,這次的目標居然是愛麗絲？！,0
124,嘿大家好！這裡是莉莉花！,今天的直播我會完勝並嘲笑一個過於自大的對手！,0
125,嘿大家好！這裡是莉莉花！,你！你在這裡幹什麼！,0
126,好久不見，莉莉花！讓我們開始戰鬥吧！,NULL,0
127,我會讓你所有的觀众看到你可悲的下場……,NULL,0
128,哈！我是來打敗你，讓你向我認輸的！,NULL,0
129,不——！我輸了！,真是一場精彩的戰鬥啊！,0
130,咕嚕咕嚕……咕嚕嚕嚕嚕嚕嚕嚕！,啊！在虚擬的水中是不會溺水的！,0
131,哼……貓很怕水的啊。,NULL,0
132,感覺好像來到了水族館……,這裡是個打遊戲的好地方。,0
133,你也是來找毛茸茸的水母一起玩的嗎~？,NULL,0
134,對於你這樣可怕的人~,水母的毒很適合對付你哦~,0
135,我不會允許你欺負水母和水母的朋友們~,NULL,0
136,水母？！與其說是軟綿綿的，,不如應該說是滑溜溜的吧？,0
137,可怕？真傷人呐……,我明明很有魅力，你真是沒眼光。,0
138,這裡的每個人都喜歡亂鬧一通，,我這應該算是正當防衛吧。,0
139,咕嚕咕嚕~,NULL,0
140,黑漆漆的~要是出現妖怪可就糟了~,NULL,0
141,黑貓成長於黑暗中……,但它們不會被黑暗困住。,0
142,感覺會被麻煩的傢伙找上來……,NULL,0
143,……來吧，來這裡……,你也很寂寞吧……？,0
144,你一定也會像其他人一樣欺負我……,NULL,0
145,呐……可以和我交朋友嗎？不要丢下我好嗎？如果你不拒絕,我的話，只要是我能做到的我什麼都願意做……！,0
146,好……才……才沒有覺得寂寞呢！,……一點都不寂寞！,0
147,欺負你沒那麼有意思……,你是不是自我意識太過剩了？,0
148,啊，吵死了！你這陰鬱的傢伙真是礙事！,NULL,0
149,呵呵……我輸了……,不過有點開心……,0
150,哇~！閃閃發光欸~！！我好想一直待在這裡啊。,NULL,0
151,真是閃閃發光啊……,感覺好像回到了童年一樣……,0
152,是什麼樣的天真傻瓜在這裡等著我呢？,NULL,0
153,哦！你是被通緝的那只兔子！我不會讓你逃掉的！,NULL,0
154,鬧得很厲害嘛！,但說到底你不過是一隻山貓！,0
155,那邊那個！又像熊又像貓的傢伙！來和我一決勝負吧！,NULL,0
156,啊，哪裡哪裡？你在哪裡？！,NULL,0
157,我才不是山貓呢……,NULL,0
158,我可不會輸給只敢從遠處偷窺我的傢伙。,NULL,0
159,哇啊啊啊啊！她打敗我了！,雖然我一直對我彈幕的華麗很有自信來著……！,0
160,嘿嘿~！通過這裡的話就要到彈幕女王的老巢了吧~？,NULL,0
161,身體會情不自禁地動起來呢……讓我以世界第一,可愛黑貓的身份試唱一曲……肯定是天籟啊！,0
162,是時候加快步伐了……,哦！我開始興奮了！,0
163,青！她太強了！我們必須以二重唱合作面對她！,NULL,0
164,停下！我們不會讓你再接近彈幕女王一步的！,NULL,0
165,女王陛下吩咐我一定要把你趕走！,NULL,0
166,這次是兩個人一起上嗎？！,NULL,0
167,你們這些沒有自知之明的野貓……,NULL,0
168,你們兩個沒有靈魂的傢伙……,你們的音樂也沒有靈魂。,0
169,對不起了，女王！*倒下*,NULL,0
170,這裡就是彈幕女王的老巢……！,我绝對不會輸給她的！,0
171,到這裡為止，敵人全都被打敗了……,那個小鬼頭女王肯定也沒什麼了不起的。,0
172,終於到了這裡……等著瞧吧！,NULL,0
173,哈哈哈！沒想到你真的能到達這裡！,接下來，好戲要開始了！,0
174,我對你的期望並不高，很驚喜你居然能到達這裡！ ,可惜你的連勝到此結束了！,0
175,嘿！你這傢伙！為什麼這麼礙手礙脚的！,那種作弊的小把戲怎麼可能戰勝我！,0
176,再怎麼假裝從容也沒用~！,我要在這裡戰勝你，我要成為彈幕女王！,0
177,果然滿嘴謊言還虚張聲勢……,我會讓你見識什麼才是真正的強大！,0
178,別太有自信了！有了我這種程度的駭客技能，,沒人會輸給你這種傢伙！,0
179,セリフ『ボス８面Ｄ』,NULL,0
180,你還不投降嗎？,真是死不悔改啊！,0
181,逃跑可太丢人了……,接受失敗會更值得尊敬。,0
182,這荒謬的空間是怎麼回事？,事情變得有趣起來了！,0
183,竟然敢把我當傻瓜戲弄到這種地步……,真是氣死我了……氣死我了！！,0
184,都怪你……都怪你……！,這次我決不會輸給你……！,0
185,在這最強的彈幕面前,NULL,0
186,哭喊慘叫吧！,NULL,0
187,……我绝對要打倒你！,NULL,0
188,我將完全勝利！去死就好了啊！,NULL,0
189,空き,NULL,0
190,空き,NULL,0
191,空き,NULL,0
192,空き,NULL,0
193,哦！你好，愛麗絲！你還是不知悔改，又轉生了嗎？,NULL,0
194,哦，你好啊，美少女！讓我摸一下~,NULL,0
195,我在想，我的畫作不會已經被AI,抓取了吧……？*眨眼*,0
196,陽菜子同學你好~！,我好不容易才成為彈幕女王的！真是遺憾啊~！,0
197,你……是畫家吧？,把我描繪成绝世美少女就好了。,0
198,無聊……我可不屑於做那些事。,NULL,0
199,喜歡我的彈幕和藝術的話，就多多點贊吧~！,NULL,0
200,這次我會和緋並肩作戰喵~,無論如何，我們都會保護女王的喵~,0
201,克裡姆來了，我們不會輸的喵！,NULL,0
202,我和緋並肩作戰的時候是無敵的喵！,NULL,0
203,哇啊啊啊~！她實在是太強了喵~！,NULL,0
204,空き,NULL,0
205,在當下流行的彈幕系社交軟體“Bulletalk”中，,NULL,0
206,少女們憑藉精彩的彈幕遊戲操作吸引眼球。,獲得其他用户的點贊已然成為彈幕少女的圈子中的一種時尚。,0
207,其中點贊數和粉絲數最高的用户被大家稱為彈幕女王。,NULL,0
208,但是有些用户嫉妒彈幕女王，肆意造謠中傷她。,NULL,0
209,被激怒的彈幕女王發起了反擊，,讓那些中傷她的用户們成為彈幕戰的目標！,0
210,這場風波瞬間引爆網路！,來自各大社群的敵人蜂擁而至！,0
211,在這場彈幕玩家之間的激烈戰鬥中，,勝者的榮譽終將花落誰家？只有時間才能給出答案！,0
212,空き,NULL,0
213,更改鍵位顯示。,NULL,0
214,向上移動,NULL,0
215,向下移動,NULL,0
216,向右移動,NULL,0
217,向左移動,NULL,0
218,決定,NULL,0
219,取消,NULL,0
220,射擊,NULL,0
221,炸彈,NULL,0
222,連射,NULL,0
223,低速,NULL,0
224,暫停,NULL,0
225,使用默認設置。,NULL,0
226,保存設置並返回。,NULL,0
227,空き,NULL,0
228,選擇關卡。,（僅限可選關卡）,0
229,選擇難度。,（僅限主線流程中可選的難度）,0
230,設置反擊彈模式。,（僅可在反擊彈模式解鎖後設置）,0
231,設置速通模式。,（僅可在速通模式解鎖後設置）,0
232,選擇關卡起始位置。,NULL,0
233,設置初始活力等級。,NULL,0
234,設置初始活力計。,NULL,0
235,設置初始熱度計。,NULL,0
236,使用上面的設置開始練習。,NULL,0
237,返回裝備選擇頁。,NULL,0
238,！無法開始，因為您選擇了無法選擇的難度級別！,NULL,0
239,全屏設置,（也可使用鍵盤【F4】鍵修改）,0
240,設置幀率,（降低幀數會降低視覺辨識度，但有可能會提升設備運行流暢度）,0
241,垂直同步設置,（重新啟動遊戲後應用）,0
242,改善畫面可視度。,（打開後背景變暗，增加道具透明度）,0
243,設置文本動畫。,（開啟後文字顯示表演消失）,0
244,更改點贊道具的外觀。,（可變更為紅色心形或黃色星形）,0
245,更改聲音API,（僅當聲音無法正常播放時，請嘗試重新啟動遊戲後應用）,0
246,使用默認設置。,NULL,0
247,保存設置並返回。,NULL,0
248,空き,NULL,0
249,空き,NULL,0
250,就這樣，擊敗了彈幕女王的愛麗絲 香草，,自己成為了女王。,0
251,怎麼樣！,愛麗絲才是最強的彈幕少女！,0
252,我要開始直播了！,NULL,0
253,呵呵呵~……啊！,謝謝你的點贊！愛你喲~！,0
254,你們想看愛麗絲做什麼呢~？,NULL,0
255,哇啊！我不能那樣做！好吧，我想這沒關係，,因為我是女王（雖然不是真的女王）……這樣如何？,0
256,檢測到不適當的内容。,您的帳户已被鎖定。,0
257,什麼？！但這意味著我前功盡棄，,一切都要從零開始了！,0
258,就這樣，由於她貪戀他人的認可，,她被鋪天蓋地的奉承沖昏了頭腦。,0
259,擊敗彈幕女王後，優莉可可奈因她的努力而受到大家的讚賞。,從此，她被視作新的女王。,0
260,呵呵……彈幕又強大臉蛋又可愛的,我真是完美無缺啊……,0
261,我承認她很有實力，但她太自戀了，好恶心。,NULL,0
262,哦？你看不出來我是完美的嗎？,那你真應該去好好檢查一下眼睛。,0
263,“那些阿諛奉承已經沖昏了她的頭腦。天哪。”,“與上一任女王相比，她也太無聊了。”,0
264,聽著，一個像你這樣的#$@！%,就應該被@#$%給#$@！%……,0
265,檢測到不適當的内容。,您的帳户已被鎖定。,0
266,#$@！%的運營……,NULL,0
267,她總是忍不住以更加尖锐的言辭回擊評論者——,而且面對任何一絲一毫的異見，她必定將不快加倍奉還。,0
268,UJAKO（本名：宇治屋 都子）,擊敗了通過破解系統謀取虚假資料的彈幕女王。,0
269,啊哈哈！我就說不可能輸給那傢伙吧！,NULL,0
270,宇治屋 都子！你這混蛋幹了什麼！！！！！,NULL,0
271,我好不容易成功破解了系統！,為什麼要壞了我的好事！,0
272,我討厭你的那些骯髒小把戲！,你的那些虚假的資料到底哪裡好了？！,0
273,我是Bulletalk的焦點，所有人都關注著我！,難道這還不好嗎？！,0
274,使用著這樣的MOD的你！你才是作弊的傢伙！,NULL,0
275,作弊開掛就該偷偷摸摸別被發現啊！,你到底懂不懂啊大姐！,0
276,就在兩人爭吵不休的時候……,平臺運營方已恢復系統許可權，將她們的帳號雙雙凍結。,0
277,空き,NULL,0
278,空き,NULL,0
279,空き,NULL,0
280,恭喜你通關了遊戲！,你才是真正的彈幕女王！,0
281,恭喜你通關了Nightmare難度的遊戲！,你居然突破了這噩夢般的彈幕！,0
282,恭喜你通關了Chaos難度的遊戲！,啊……你到底是何方神聖？！,0
283,恭喜你通關了遊戲！,你居然能戰勝那種犯規程度的彈幕！,0
284,恭喜你通關了Nightmare難度的遊戲！,你不像彈幕女王——你簡直就是彈幕之神！,0
285,你戰勝了這個遊戲中最強的BOSS！,現在，沒有人能阻止你了！,0
286,恭喜你通關了試煉模式！,現在，你正式走上了彈幕射擊之路！,0
287,恭喜你通關了試煉模式！,這可是可以向朋友炫耀的成就喲！,0
288,恭喜你通關了試煉模式！,你該不會根本不是人類吧……？,0
289,恭喜你“真正地”通關了遊戲！,你已經是遊戲大師了！,0
290,恭喜你“真正地”通關了遊戲！,難道說你是……遊戲之神？！,0
291,你……你真的通關了遊戲！,你比神還全能！,0
292,真沒想到有人能到達這裡……！,感謝你遊玩Like Dreamer！,0
293,恭喜你完成這次遊戲！,這次你打出滿意的成績了嗎？,0
294,空き,NULL,0
295,要加速啦！我記得儘快打倒敵人的話,前進速度會變快吧？,0
296,趕快速通吧……只要看到敵人，,就趕快清理乾淨吧……,0
297,以更快的速度為目標，使用近距離射擊、,炸彈和高光時刻！,0
298,空き,NULL,0
299,空き,NULL,0
300,【ＨＩＮＴ】,愛麗絲 香草小姐！現在正是該努力的時候！,0
301,【ＨＩＮＴ】,優莉可可奈小姐！展現你的力量吧！,0
302,【ＨＩＮＴ】,ＵＪＡＫＯ小姐！你能做到的！,0
303,【ＨＩＮＴ】,遊玩主線流程。,0
304,【ＨＩＮＴ】,遊玩主線流程。,0
305,【ＨＩＮＴ】,遊玩主線流程。,0
306,【ＨＩＮＴ】,遊玩主線流程。,0
307,【ＨＩＮＴ】,遊玩主線流程。,0
308,【ＨＩＮＴ】,遊玩主線流程。,0
309,【ＨＩＮＴ】,遊玩主線流程。,0
310,【ＨＩＮＴ】,遊玩主線流程。,0
311,【ＨＩＮＴ】,遊玩主線流程。,0
312,【ＨＩＮＴ】,打敗彈幕女王！,0
313,【ＨＩＮＴ】,據說試煉模式中隱藏著可怕的敵人……,0
314,【ＨＩＮＴ】,在試煉模式中通關隱藏的社區。,0
315,【ＨＩＮＴ】,試著完成試煉！,0
316,【ＨＩＮＴ】,打敗所有BOSS！,0
317,【ＨＩＮＴ】,一次性通過所有關卡！,0
318,【ＨＩＮＴ】,嘗試速通模式！,0
319,【ＨＩＮＴ】,在試煉之旅中穿過噩夢般的彈幕吧！,0
320,空き,NULL,0
321,空き,NULL,0
322,空き,NULL,0
323,空き,NULL,0
324,空き,NULL,0
325,【愛麗絲 香草】,使用愛麗絲 香草達成結局。,0
326,【優莉可可奈】,使用優莉可可奈達成結局。,0
327,【ＵＪＡＫＯ】,使用ＵＪＡＫＯ達成結局。,0
328,【軟軟糯糯寧寧醬】,你通過了第1關。,0
329,【甜圈圈】,你通過了第2關。,0
330,【櫻阪 莉莉花】,你通過了第3關。,0
331,【水母Mizuki】,你通過了第4關。,0
332,【繪子】,你通過了第5關。,0
333,【久理】,你通過了第6關。,0
334,【夢中繆】,你通過了第6關。,0
335,【空星 緋】,你通過了第7關。,0
336,【空星 青】,你通過了第7關。,0
337,【女王蜜蘿娜】,你通過了第8關。,0
338,【绝對勝者蜜蘿娜】,你通過了第9關。,0
339,【天滿橋 陽菜子】,你通過了Extra關。,0
340,【點贊！】,你通過了試煉之旅。,0
341,【學校的一幕】,你通過了BOSS RUSH。,0
342,【姐妹的爭吵】,你通過了完整旅途。,0
343,【夜晚的黑貓】,你通過了速通模式。,0
344,【沙灘社區】,你在Nightmare難度下通過了試煉之旅。,0
345,空き,NULL,0
346,空き,NULL,0
347,空き,NULL,0
348,空き,NULL,0
349,空き,NULL,0
350,【ＨＩＮＴ】,學習了新手教程。,0
351,【ＨＩＮＴ】,遊玩主線流程。,0
352,【ＨＩＮＴ】,遊玩主線流程。,0
353,【ＨＩＮＴ】,遊玩主線流程。,0
354,【ＨＩＮＴ】,遊玩主線流程。,0
355,【ＨＩＮＴ】,遊玩主線流程。,0
356,【ＨＩＮＴ】,遊玩主線流程。,0
357,【ＨＩＮＴ】,遊玩主線流程。,0
358,【ＨＩＮＴ】,遊玩主線流程。,0
359,【ＨＩＮＴ】,遊玩主線流程。,0
360,【ＨＩＮＴ】,通過Casual難度的試煉。,0
361,【ＨＩＮＴ】,通過Maniac難度的試煉。,0
362,【ＨＩＮＴ】,通過Expert難度的試煉。,0
363,【ＨＩＮＴ】,在試煉之旅中突破噩夢般的彈幕吧！,0
364,【ＨＩＮＴ】,在試煉之旅中通關隱藏的社區吧！,0
365,【ＨＩＮＴ】,擊敗所有BOSS！,0
366,【ＨＩＮＴ】,擊敗所有噩夢般的BOSS！,0
367,【ＨＩＮＴ】,為什麼不試著通關所有的社區呢？,0
368,【ＨＩＮＴ】,在反擊彈中取得勝利！,0
369,【ＨＩＮＴ】,在更猛烈的反擊彈中取得勝利！,0
370,【ＨＩＮＴ】,把那孩子的朋友擊落吧。,0
371,【ＨＩＮＴ】,把好吃的甜品都吃光吧。,0
372,【ＨＩＮＴ】,莉莉花的浮游炮很多吧？,0
373,【ＨＩＮＴ】,在它們再生之前破壞水母的所有觸手。,0
374,【ＨＩＮＴ】,隨著它們一起左搖右擺吧。,0
375,【ＨＩＮＴ】,看起來久理在隱瞞什麼。,0
376,【ＨＩＮＴ】,看起來空星 青在隱瞞什麼。,0
377,【ＨＩＮＴ】,看起來某個傢夥在隱瞞什麼。,0
378,【ＨＩＮＴ】,活力等級最高卻出現Miss的話，實在是很可惜呢。,0
379,【ＨＩＮＴ】,你有沒有想過即使沒有點贊的勝利可能也不錯？,0
380,【ＨＩＮＴ】,不斷使用炸彈吧。,0
381,【ＨＩＮＴ】,更多地使用炸彈吧！,0
382,【ＨＩＮＴ】,獲得更多熱度，開啟屬於你的高光時刻吧！,0
383,【ＨＩＮＴ】,開啟更多高光時刻！,0
384,【ＨＩＮＴ】,擊落很多敵人。,0
385,【ＨＩＮＴ】,擊落更多敵人！,0
386,【ＨＩＮＴ】,接近敵人並擊落它們！,0
387,【ＨＩＮＴ】,讓我們更加接近敵人！,0
388,【ＨＩＮＴ】,擦彈就是賺到。,0
389,【ＨＩＮＴ】,彈幕嚇不倒你！擦過它們！,0
390,【ＨＩＮＴ】,華麗地避開彈幕吧。,0
391,【ＨＩＮＴ】,只要不被彈幕擊中就沒什麼好怕的！,0
392,【ＨＩＮＴ】,在不開啟高光時刻的情況下完成某件事可能會很酷。,0
393,【ＨＩＮＴ】,獲得更多粉絲。,0
394,【ＨＩＮＴ】,獲得更多更多粉絲。,0
395,【ＨＩＮＴ】,獲得難以計數的粉絲！,0
396,【ＨＩＮＴ】,獲得更多點贊。,0
397,【ＨＩＮＴ】,獲得更多更多點贊。,0
398,【ＨＩＮＴ】,獲得難以計數的點贊！,0
399,【ＨＩＮＴ】,這是最後的成就了！,0
400,【歡迎！】,你完成了新手教程。,0
401,【動物世界】,你通過了第1關。,0
402,【糖果世界】,你通過了第2關。,0
403,【數字世界】,你通過了第3關。,0
404,【海洋世界】,你通過了第4關。,0
405,【黑暗世界】,你通過了第5關。,0
406,【夢境世界】,你通過了第6關。,0
407,【都市世界】,你通過了第7關。,0
408,【王國世界】,你通過了第8關。,0
409,【秘密世界】,你通過了第9關。,0
410,【初級玩家】,你在Casual難度下通過了試煉之旅。,0
411,【中級玩家】,你在Maniac難度下通過了試煉之旅。,0
412,【熟練玩家】,你在Expert難度下通過了試煉之旅。,0
413,【達人玩家】,你在Nightmare難度下通過了試煉之旅。,0
414,【真 · 绝對勝者】,你在試煉之旅中通過了第9關。,0
415,【BOSS RUSH達人】,你通過了BOSS RUSH。,0
416,【BOSS RUSH大師】,你在Nightmare難度下通過了BOSS RUSH。,0
417,【長跑達人】,你通過了完整旅途。,0
418,【反擊彈天堂】,你在反擊彈模式下通過了完整旅途。,0
419,【反擊彈地獄】,你在反擊彈模式下通過了Expert或更高難度的完整旅途。,0
420,【憤怒的寧寧醬】,你把軟軟糯糯寧寧醬的4只小熊全部摧毀了。,0
421,【多謝款待！】,你在第2關中把BOSS的黃油全部摧毀後擊破BOSS。,0
422,【化炮為贊】,你在和櫻阪 莉莉花的戰鬥中摧毀了30個浮游炮。,0
423,【圓滾滾的水母】,你摧毀了BOSS水母Mizuki的所有觸手。,0
424,【黑暗陷阱】,你在繪子的第6階段獲得「PERFECT FIGHT BONUS」。,0
425,【失而復得！】,你在第6關中14秒内擊破道中BOSS（久理），使其出現1up道具。,0
426,【我找到了喵！】,你在第7關中擊破道中BOSS（空星 青）並摧毀她的舞臺單元，使其出現1up道具。,0
427,【光明的另一個我】,你在第8關中不使用炸彈擊破了道中那個和你長得很像的傢夥，使其出現1up道具。,0
428,【在淚中失去的珍寶】,你在活力等級最大的狀態下Miss。,0
429,【從認可的牢籠中逃脫】,你在沒有獲得任何點贊的情況下通關一個關卡。,0
430,【炸彈少女】,你一共扔下了20個炸彈。,0
431,【炸彈女王】,你一共扔下了200個炸彈。,0
432,【網路焦點】,你一共開啟了20次高光時刻。,0
433,【刷屏常客】,你一共開啟了200次高光時刻。,0
434,【彈幕無雙】,你一共擊落了1000個敵人。,0
435,【戰鬥女王】,你一共擊落了10000個敵人。,0
436,【追星少女】,你一共從普通敵人那裡獲得300個“粉絲數+10”。,0
437,【追星大師】,你一共從普通敵人那裡獲得3000個“粉絲數+10”。,0
438,【危險飛行】,你一共擦彈500次。,0
439,【擦彈榮耀】,你一共擦彈20000次。,0
440,【避彈名人】,你一共獲得30個「PERFECT FIGHT BONUS」。,0
441,【彈幕大師】,你一共獲得300個「PERFECT FIGHT BONUS」。,0
442,【内向少女】,你在沒有開啟“高光時刻”的情況下通過試煉之旅。,0
443,【小有名氣】,你獲得了10000個粉絲。,0
444,【鼎鼎大名】,你獲得了50000個粉絲。,0
445,【如日中天】,你獲得了100000個粉絲。,0
446,【渴望被關注】,你獲得了1億個點贊。,0
447,【熱門彈幕少女】,你獲得了10億個點贊。,0
448,【世界矚目的女人】,你獲得了50億個點贊。,0
449,【100%完成！】,你獲得了其它所有成就。,0
450,暫無數據。,NULL,0
451,動物社區的通用虚擬形象。,雖然體型小巧、動作靈活，但彈幕攻擊模式較為單一。,0
452,最常見的普通敵人單位。,當需要湊數的雜魚時，它們總是最先被召喚出來。,0
453,小型兔類敵人單位。,天生厭惡孤獨，喜歡成群行動。,0
454,綿羊型敵人單位。,它們成群結隊經過時很容易令人昏昏欲睡。,0
455,熊貓型通用虚擬形象。,據悉其服裝還有多種顏色款式可供選擇。,0
456,貓型通用虚擬形象。,雖擁有絲綢般柔順的觸感，性格卻頗具攻擊性。,0
457,大型犬類虚擬形象。,看似攻防兼備，其實它的盾牌其實只是裝飾品。,0
458,一種攜帶神秘道具的單位，,獲得道具後不知為何總會讓人感到活力滿滿。,0
459,有時會飛繞在道具運輸機身邊的單位。,在你生命值不足，難以取勝時，它們會派上用場。,0
460,最受軟軟糯糯寧寧醬喜愛的熊玩偶。,擁有驚人的尺寸，能同時被多人抱住。,0
